molecule_chembl_id,pref_name,canonical_smiles,source,is_linker,standard_smiles
CHEMBL511067,,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2cccc3ccccc23)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2cccc3ccccc23)NC1=O,ChEMBL,1,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2cccc3ccccc23)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2cccc3ccccc23)NC1=O
DECOY_00045,Decoy_00045,CCCCCCCCS(=O)(=O)OC[C@H]1OC(O)[C@H](OP(=O)(O)O)[C@@H](O)[C@@H]1OP(=O)(O)O,Generated_Decoy,0,CCCCCCCCS(=O)(=O)OC[C@H]1OC(O)[C@H](OP(=O)(O)O)[C@@H](O)[C@@H]1OP(=O)(O)O
CHEMBL4459123,,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CCSC)[C@@H](C)CC)[C@@H](C)O)C(C)C)[C@@H](C)O)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,ChEMBL,1,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CCSC)[C@@H](C)CC)[C@@H](C)O)C(C)C)[C@@H](C)O)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O
DECOY_00343,Decoy_00343,CC(C)Cc1ccc(C(C)C(=O)O)cc1.NCCCC[C@H](N)C(=O)O,Generated_Decoy,0,CC(C)Cc1ccc(C(C)C(=O)O)cc1.NCCCC[C@H](N)C(=O)O
DECOY_00269,Decoy_00269,Cc1ccc2c(c1)CC(=O)c1cc(C(C)C(=O)O)ccc1O2,Generated_Decoy,0,Cc1ccc2c(c1)CC(=O)c1cc(C(C)C(=O)O)ccc1O2
CHEMBL324206,,CC[C@H](C)[C@H](NC(=O)C1CC2CCCCC2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1)C(=O)N[C@H](C(=O)OC)C(C)C,ChEMBL,1,CC[C@H](C)[C@H](NC(=O)C1CC2CCCCC2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1)C(=O)N[C@H](C(=O)OC)C(C)C
CHEMBL2059242,,CCCCCCCCCCCCCCCCCC(=O)NCCCO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]1O[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]2O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]3OS(=O)(=O)[O-])[C@@H]2OS(=O)(=O)[O-])[C@@H]1OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],ChEMBL,1,CCCCCCCCCCCCCCCCCC(=O)NCCCO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]1O[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]2O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]3OS(=O)(=O)[O-])[C@@H]2OS(=O)(=O)[O-])[C@@H]1OS(=O)(=O)[O-]
DECOY_00671,Decoy_00671,CC(C)(C)CCC#C[C@@H]1C[C@H]1c1c[nH]cn1.O=C(O)/C=C\C(=O)O,Generated_Decoy,0,CC(C)(C)CCC#C[C@@H]1C[C@H]1c1c[nH]cn1.O=C(O)/C=C\C(=O)O
DECOY_00704,Decoy_00704,CN1[C@@H]2CC[C@H]1C[C@@H](NC(=O)n1c(=O)[nH]c3ccccc31)C2,Generated_Decoy,0,CN1[C@@H]2CC[C@H]1C[C@@H](NC(=O)n1c(=O)[nH]c3ccccc31)C2
CHEMBL217406,NEUROKININ A,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)C(C)C)C(N)=O,ChEMBL,1,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)C(C)C)C(N)=O
DECOY_00214,Decoy_00214,C[C@]12CCC(=O)C[C@@H]1CC[C@H]1C3=CC[C@H](O)[C@@]3(C)CC[C@@H]12,Generated_Decoy,0,C[C@]12CCC(=O)C[C@@H]1CC[C@H]1C3=CC[C@H](O)[C@@]3(C)CC[C@@H]12
CHEMBL2372492,,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,ChEMBL,1,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
DECOY_00538,Decoy_00538,NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,Generated_Decoy,0,NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21
CHEMBL439089,,N=C(N)NCCC[C@@H](NC(=O)CNC(=O)CCCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CS)C(=O)O,ChEMBL,1,N=C(N)NCCC[C@@H](NC(=O)CNC(=O)CCCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CS)C(=O)O
DECOY_00301,Decoy_00301,Cn1c(=O)c2c(nc(COc3ccc(F)cc3)n2C)n(C)c1=O,Generated_Decoy,0,Cn1c(=O)c2c(nc(COc3ccc(F)cc3)n2C)n(C)c1=O
DECOY_00217,Decoy_00217,Cn1c(=O)c2c(nc(NC3CCCC3)n2C)n(C)c1=O,Generated_Decoy,0,Cn1c(=O)c2c(nc(NC3CCCC3)n2C)n(C)c1=O
LITERATURE_012,Literature_Linker_012,C1CCN(C2CCCN2)CC1,Literature,1,C1CCN(C2CCCN2)CC1
CHEMBL288407,,Cc1ccc(CCC(NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)B2O[C@@H]3CC4CC(C4(C)C)[C@]3(C)O2)cc1,ChEMBL,1,Cc1ccc(CCC(NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)B2O[C@@H]3CC4CC(C4(C)C)[C@]3(C)O2)cc1
CHEMBL407754,,CCCCC(=O)N[C@@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)C2(Cc3ccccc3C2)NC1=O,ChEMBL,1,CCCCC(=O)N[C@@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)C2(Cc3ccccc3C2)NC1=O
DECOY_00492,Decoy_00492,C#C[C@]1(O)[C@@H](O)C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,Generated_Decoy,0,C#C[C@]1(O)[C@@H](O)C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
CHEMBL871,ETIDRONIC ACID,CC(O)(P(=O)(O)O)P(=O)(O)O,ChEMBL,1,CC(O)(P(=O)(O)O)P(=O)(O)O
CHEMBL78946,,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,ChEMBL,1,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O
CHEMBL2371856,,CC[C@H](C)[C@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)C[C@@H](C)O)C(C)C)C(=O)SCCNC(C)=O,ChEMBL,1,CC[C@H](C)[C@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)C[C@@H](C)O)C(C)C)C(=O)SCCNC(C)=O
CHEMBL301265,PRAMIPEXOLE,CCCN[C@H]1CCc2nc(N)sc2C1,ChEMBL,1,CCCN[C@H]1CCc2nc(N)sc2C1
DECOY_00374,Decoy_00374,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O,Generated_Decoy,0,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
DECOY_00491,Decoy_00491,CC(C(=O)O)c1ccc(C2CCCCC2)cc1,Generated_Decoy,0,CC(C(=O)O)c1ccc(C2CCCCC2)cc1
DECOY_00803,Decoy_00803,O=C1O[C@@H]2[C@@H](OC(=O)c3cc(O)c(O)c(O)c3-c3c1cc(O)c(O)c3O)[C@H](O)[C@@H](CO)O[C@H]2O,Generated_Decoy,0,O=C1O[C@@H]2[C@@H](OC(=O)c3cc(O)c(O)c(O)c3-c3c1cc(O)c(O)c3O)[C@H](O)[C@@H](CO)O[C@H]2O
DECOY_00600,Decoy_00600,CC(C)NC(=O)CC1C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]2(C)[C@H]1O,Generated_Decoy,0,CC(C)NC(=O)CC1C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]2(C)[C@H]1O
CHEMBL5567282,,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@@H](CCN)NC(=O)[C@H](N)C(C)C)C(=O)N[C@@H](C(=O)N[C@@H](C)C(N)=O)C(C)(C)C,ChEMBL,1,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@@H](CCN)NC(=O)[C@H](N)C(C)C)C(=O)N[C@@H](C(=O)N[C@@H](C)C(N)=O)C(C)(C)C
DECOY_00599,Decoy_00599,O.c1cnc2c(c1)C(Cc1ccncc1)(Cc1ccncc1)c1cccnc1-2,Generated_Decoy,0,O.c1cnc2c(c1)C(Cc1ccncc1)(Cc1ccncc1)c1cccnc1-2
DECOY_00286,Decoy_00286,C([C@@H](C(=O)O)N)C(=O)O,Generated_Decoy,0,C([C@@H](C(=O)O)N)C(=O)O
DECOY_00542,Decoy_00542,CCCCC(=O)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC(=O)c1ccccc1OC(C)=O,Generated_Decoy,0,CCCCC(=O)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC(=O)c1ccccc1OC(C)=O
CHEMBL1410,NONOXYNOL 9,CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,ChEMBL,1,CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1
DECOY_00027,Decoy_00027,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].[Na+],Generated_Decoy,0,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].[Na+]
DECOY_00459,Decoy_00459,CCSc1nc2c(c(=O)n(C)c(=O)n2C)n1C,Generated_Decoy,0,CCSc1nc2c(c(=O)n(C)c(=O)n2C)n1C
CHEMBL2371880,,CCCCC(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@]2(CCc3c(cccc3OC)C2)NC1=O,ChEMBL,1,CCCCC(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@]2(CCc3c(cccc3OC)C2)NC1=O
DECOY_00779,Decoy_00779,CCCCCCC,Generated_Decoy,0,CCCCCCC
DECOY_00561,Decoy_00561,COc1cc(/C=C/C(=O)NCCc2c[nH]c3ccc(O)cc23)ccc1O,Generated_Decoy,0,COc1cc(/C=C/C(=O)NCCc2c[nH]c3ccc(O)cc23)ccc1O
DECOY_00717,Decoy_00717,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O=C(O)CCC(=O)O,Generated_Decoy,0,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O=C(O)CCC(=O)O
CHEMBL267823,,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(N)=O)[C@H](C)O,ChEMBL,1,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(N)=O)[C@H](C)O
CHEMBL93575,,COc1ccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)N2CSC(C)(C)[C@H]2C(=O)NC(C)(C)C)cc1,ChEMBL,1,COc1ccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)N2CSC(C)(C)[C@H]2C(=O)NC(C)(C)C)cc1
CHEMBL3793239,,CCCCSC(=S)N1CCN(C(=S)SSC(=S)N2CCN(C(=S)SCCCC)CC2)CC1,ChEMBL,1,CCCCSC(=S)N1CCN(C(=S)SSC(=S)N2CCN(C(=S)SCCCC)CC2)CC1
DECOY_00647,Decoy_00647,C1CC2CCCC2C1,Generated_Decoy,0,C1CC2CCCC2C1
CHEMBL2370963,,CCCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(N)=O,ChEMBL,1,CCCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(N)=O
CHEMBL590013,,O=S(=O)([O-])OC[C@H]1O[C@H](OCCCCCCCCCCCCn2cc(-c3ccccc3)nn2)[C@@H](O[C@H]2O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]4O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]5OS(=O)(=O)[O-])[C@@H]4OS(=O)(=O)[O-])[C@@H]3OS(=O)(=O)[O-])[C@@H]2OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@@H]1OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],ChEMBL,1,O=S(=O)([O-])OC[C@H]1O[C@H](OCCCCCCCCCCCCn2cc(-c3ccccc3)nn2)[C@@H](O[C@H]2O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]4O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]5OS(=O)(=O)[O-])[C@@H]4OS(=O)(=O)[O-])[C@@H]3OS(=O)(=O)[O-])[C@@H]2OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@@H]1OS(=O)(=O)[O-]
DECOY_00056,Decoy_00056,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,Generated_Decoy,0,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
DECOY_00680,Decoy_00680,OC[C@H]1O[C@@H](O)[C@H]([18F])[C@@H](O)[C@@H]1O,Generated_Decoy,0,OC[C@H]1O[C@@H](O)[C@H]([18F])[C@@H](O)[C@@H]1O
CHEMBL327417,,CC(C)(C)NC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)CSC1(C)C,ChEMBL,1,CC(C)(C)NC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)CSC1(C)C
CHEMBL5850045,,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCCN)NC1=O,ChEMBL,1,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCCN)NC1=O
CHEMBL333583,,CC(C)[C@H](N)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C,ChEMBL,1,CC(C)[C@H](N)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C
DECOY_00059,Decoy_00059,CC(=O)Oc1ccccc1C(=O)O,Generated_Decoy,0,CC(=O)Oc1ccccc1C(=O)O
DECOY_00743,Decoy_00743,OC[C@H]1OC(O)[C@H](O)[C@@H](F)[C@@H]1O,Generated_Decoy,0,OC[C@H]1OC(O)[C@H](O)[C@@H](F)[C@@H]1O
DECOY_00806,Decoy_00806,CCOC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,Generated_Decoy,0,CCOC(=O)[C@@H](N)Cc1ccc(O)c(O)c1
CHEMBL553107,,CC(C)[C@H](NC(=O)c1ccc2ccccc2c1)C(=O)N1CCC[C@H]1C(=O)NC(CC(=O)O)C(=O)COc1ccccc1,ChEMBL,1,CC(C)[C@H](NC(=O)c1ccc2ccccc2c1)C(=O)N1CCC[C@H]1C(=O)NC(CC(=O)O)C(=O)COc1ccccc1
CHEMBL3215394,,CC(C)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(N)=O,ChEMBL,1,CC(C)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(N)=O
CHEMBL257527,,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccc(/N=N/c2ccc(N(C)C)cc2)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)NCCNc1cccc2c(S(=O)(=O)O)cccc12,ChEMBL,1,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccc(/N=N/c2ccc(N(C)C)cc2)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)NCCNc1cccc2c(S(=O)(=O)O)cccc12
DECOY_00340,Decoy_00340,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,Generated_Decoy,0,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C
DECOY_00142,Decoy_00142,Cn1c(=O)c2c(nc(OCCOc3ccc(Cl)cc3)n2C)n(C)c1=O,Generated_Decoy,0,Cn1c(=O)c2c(nc(OCCOc3ccc(Cl)cc3)n2C)n(C)c1=O
